Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
168685,2024-09-12,BF1544,Other,Male,27,New Jersey,No,9,0,9,4,36,3,Average product
163243,2024-10-17,BF1545,Other,Female,30,Pittsburgh,No,10,0,10,4,40,4,The product was affordable here compared to other brands.
197813,2023-11-10,BF1543,Clothing,Female,24,Montreal,Yes,100,25,125,1,125,4,Great design is one of the major positives of this product.
162895,2024-01-30,BF1543,Clothing,Male,29,Cleveland,No,100,0,100,3,300,5,The product was delivered quickly.
167011,2024-10-25,BF1550,Clothing,Male,31,Sacramento,No,97,0,97,2,194,4,Great design is one of the major positives of this product.
199435,2023-12-10,BF1545,Other,Male,35,Liverpool,Yes,10,40,50,1,50,1,Low quality products are a usual here these days.
126737,2023-12-12,BF1544,Other,Male,33,Dublin,Yes,9,40,49,1,49,5,Discount deals was greatly appreciated.
137337,2024-01-07,BF1552,Ornaments,Male,19,New Jersey,No,45,0,45,1,45,4,The product had excellent quality.
138016,2024-03-17,BF1544,Other,Male,29,San Antonio,No,9,0,9,2,18,4,Premium quality as usual.
156979,2024-10-27,BF1543,Clothing,Male,23,Cleveland,No,100,0,100,1,100,5,The product was delivered quickly.
177836,2024-07-10,BF1545,Other,Male,18,London,Yes,10,40,50,5,250,4,Lack of delivery delays is greatly appreciated.
164533,2024-03-07,BF1547,Ornaments,Male,19,San Francisco,No,32,0,32,1,32,5,The product was delivered quickly.
189093,2023-11-07,BF1544,Other,Male,21,San Antonio,No,9,0,9,1,9,4,The Product exhibits good design.
193770,2024-02-02,BF1543,Clothing,Male,25,Cardiff,Yes,100,40,140,1,140,5,Incredible detailing was clearly evident.
174384,2024-02-08,BF1544,Other,Male,29,Detroit,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
174549,2024-07-31,BF1554,Ornaments,Male,26,Austin,No,20,0,20,2,40,2,Never buying from here again.
172300,2024-09-08,BF1543,Clothing,Male,25,Las Vegas,No,100,0,100,2,200,2,The product had poor quality.
147073,2024-01-25,BF1551,Ornaments,Female,28,Dublin,Yes,15,40,55,1,55,4,The delivery team handled the product with care.
134103,2024-07-14,BF1549,Clothing,Female,22,San Antonio,No,130,0,130,1,130,4,Premium quality as usual.
155261,2024-04-04,BF1543,Clothing,Female,27,Miami,No,100,0,100,1,100,4,The product was delivered quickly.
151432,2024-02-26,BF1554,Ornaments,Female,24,Mumbai,Yes,20,70,90,1,90,1,Clear delays in delivery.
152126,2024-03-02,BF1550,Clothing,Male,32,San Francisco,No,97,0,97,2,194,4,The delivery team handled the product with care.
127601,2024-07-28,BF1550,Clothing,Male,33,New York,No,97,0,97,4,388,3,The handling was questionable but incurred only minute damages.
181937,2024-01-22,BF1544,Other,Female,35,Las Vegas,No,9,0,9,1,9,5,Great design is one of the major positives of this product.
181208,2024-08-21,BF1551,Ornaments,Male,21,Miami,No,15,0,15,2,30,2,The product had an underwhelming design.
131208,2024-05-18,BF1551,Ornaments,Male,28,San Antonio,No,15,0,15,5,75,3,It was ok.
161958,2024-04-25,BF1550,Clothing,Male,33,Cleveland,No,97,0,97,2,194,5,The product was delivered quickly.
146304,2024-09-07,BF1543,Clothing,Male,33,New York,No,100,0,100,1,100,1,Waste of Money.
145953,2024-08-06,BF1548,Clothing,Female,29,Cleveland,No,65,0,65,1,65,2,The product had an underwhelming design.
186439,2024-05-21,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,2,The product is not as advertised.
138129,2024-04-25,BF1545,Other,Male,24,Miami,No,10,0,10,1,10,4,Premium quality as usual.
141164,2024-04-12,BF1554,Ornaments,Female,19,Montreal,Yes,20,25,45,1,45,4,The product had excellent quality.
139161,2024-08-05,BF1550,Clothing,Female,23,Detroit,No,97,0,97,4,388,4,The Product exhibits good design.
165487,2024-10-26,BF1543,Clothing,Male,24,Pittsburgh,No,100,0,100,3,300,5,The product had excellent quality.
176646,2023-11-30,BF1550,Clothing,Male,31,London,Yes,97,40,137,1,137,5,Premium quality as usual.
122503,2023-12-05,BF1554,Ornaments,Male,19,New Jersey,No,20,0,20,2,40,4,Lack of delivery delays is greatly appreciated.
183941,2023-12-04,BF1548,Clothing,Male,25,Liverpool,Yes,65,40,105,4,420,4,The product had excellent quality.
174294,2024-03-06,BF1543,Clothing,Female,21,Sacramento,No,100,0,100,5,500,3,Had slight delays but the product was in good shape.
137571,2023-12-07,BF1554,Ornaments,Male,28,Austin,No,20,0,20,1,20,4,Lack of delivery delays is greatly appreciated.
169511,2024-04-13,BF1550,Clothing,Male,34,New York,No,97,0,97,1,97,1,Clear delays in delivery.
193615,2024-01-25,BF1551,Ornaments,Male,28,Memphis,No,15,0,15,1,15,4,The Product exhibits good design.
187201,2024-08-11,BF1550,Clothing,Male,21,Sacramento,No,97,0,97,3,291,5,The delivery team handled the product with care.
146803,2024-05-18,BF1543,Clothing,Male,22,New York,No,100,0,100,2,200,5,The product was delivered quickly.
162523,2024-07-22,BF1549,Clothing,Male,28,New Jersey,No,130,0,130,1,130,5,The delivery team handled the product with care.
162019,2024-07-28,BF1546,Clothing,Male,22,Liverpool,Yes,118,40,158,4,632,3,It was ok.
159685,2024-01-30,BF1550,Clothing,Female,28,Austin,No,97,0,97,2,194,3,Nothing too special.
185983,2024-07-21,BF1543,Clothing,Male,30,Portland,No,100,0,100,4,400,4,The product was affordable here compared to other brands.
148088,2024-10-03,BF1551,Ornaments,Male,29,Portland,No,15,0,15,1,15,1,"Unfortunately, the delivery was late."
181012,2024-04-24,BF1548,Clothing,Female,31,Cleveland,No,65,0,65,5,325,4,The product was affordable here compared to other brands.
188937,2024-07-02,BF1554,Ornaments,Male,25,Dublin,Yes,20,40,60,2,120,2,The product had poor quality.
198303,2024-03-07,BF1551,Ornaments,Male,33,Cleveland,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
195531,2024-10-12,BF1548,Clothing,Male,27,Detroit,No,65,0,65,1,65,1,There is clear evidence of subpar detailing.
188143,2024-08-14,BF1543,Clothing,Male,27,Cleveland,No,100,0,100,4,400,1,The product had an underwhelming design.
137819,2024-06-25,BF1544,Other,Male,27,Austin,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
125247,2024-09-28,BF1544,Other,Male,29,San Antonio,No,9,0,9,2,18,4,Discount deals was greatly appreciated.
184044,2024-09-18,BF1544,Other,Male,35,Montreal,Yes,9,25,34,3,102,5,The product was affordable here compared to other brands.
181700,2023-11-07,BF1550,Clothing,Male,20,New York,No,97,0,97,1,97,2,The product had poor quality.
143053,2024-08-22,BF1548,Clothing,Female,27,Montreal,Yes,65,25,90,1,90,2,Careless handling by the delivery team.
167328,2024-02-29,BF1550,Clothing,Male,26,New Jersey,No,97,0,97,1,97,4,Incredible detailing was clearly evident.
161427,2024-05-11,BF1555,Other,Female,26,Cardiff,Yes,23,40,63,5,315,4,The product was delivered quickly.
139149,2024-04-07,BF1551,Ornaments,Female,30,San Francisco,No,15,0,15,3,45,4,The product had excellent quality.
179348,2024-08-07,BF1543,Clothing,Male,26,Manchester,Yes,100,40,140,2,280,4,The delivery team handled the product with care.
129539,2023-12-04,BF1551,Ornaments,Male,19,New Delhi,Yes,15,70,85,2,170,5,Discount deals was greatly appreciated.
177691,2024-06-06,BF1551,Ornaments,Female,28,Manchester,Yes,15,40,55,2,110,5,Discount deals was greatly appreciated.
126870,2024-05-06,BF1549,Clothing,Female,24,Cleveland,No,130,0,130,1,130,4,Discount deals was greatly appreciated.
150868,2024-09-15,BF1548,Clothing,Male,20,Austin,No,65,0,65,1,65,2,Never buying from here again.
159495,2024-01-01,BF1547,Ornaments,Male,29,Cleveland,No,32,0,32,1,32,5,Lack of delivery delays is greatly appreciated.
179602,2024-05-06,BF1548,Clothing,Male,35,Portland,No,65,0,65,2,130,1,Careless handling by the delivery team.
196848,2024-09-27,BF1549,Clothing,Male,23,Mumbai,Yes,130,70,200,1,200,5,Great design is one of the major positives of this product.
153332,2023-12-23,BF1551,Ornaments,Male,22,Detroit,No,15,0,15,1,15,5,Incredible detailing was clearly evident.
123451,2024-10-09,BF1550,Clothing,Male,24,Toronto,Yes,97,25,122,2,244,5,Lack of delivery delays is greatly appreciated.
144678,2024-08-10,BF1548,Clothing,Male,18,Glasgow,Yes,65,40,105,1,105,5,The product was affordable here compared to other brands.
183033,2024-05-18,BF1548,Clothing,Male,21,New Jersey,No,65,0,65,1,65,5,The delivery team handled the product with care.
120421,2023-11-23,BF1551,Ornaments,Male,25,Sacramento,No,15,0,15,1,15,1,Never buying from here again.
149834,2024-10-15,BF1546,Clothing,Female,20,Portland,No,118,0,118,1,118,5,Discount deals was greatly appreciated.
144277,2024-01-21,BF1545,Other,Male,24,Cleveland,No,10,0,10,2,20,4,Discount deals was greatly appreciated.
122883,2024-01-12,BF1544,Other,Male,29,Montreal,Yes,9,25,34,1,34,2,Low quality products are a usual here these days.
157198,2024-01-04,BF1546,Clothing,Male,28,Pittsburgh,No,118,0,118,1,118,4,Lack of delivery delays is greatly appreciated.
184786,2024-06-30,BF1544,Other,Male,27,Miami,No,9,0,9,1,9,4,The product had excellent quality.
192653,2024-01-27,BF1547,Ornaments,Female,30,San Antonio,No,32,0,32,1,32,5,Incredible detailing was clearly evident.
169536,2024-08-07,BF1548,Clothing,Female,28,Austin,No,65,0,65,1,65,3,It was ok.
127946,2024-02-08,BF1549,Clothing,Male,24,Detroit,No,130,0,130,4,520,3,Expected much better
183160,2024-07-19,BF1546,Clothing,Male,30,Toronto,Yes,118,25,143,1,143,5,Great design is one of the major positives of this product.
134882,2024-08-09,BF1545,Other,Male,28,New York,No,10,0,10,1,10,1,Clear delays in delivery.
152314,2024-07-23,BF1545,Other,Male,34,Paris,Yes,10,50,60,4,240,5,Lack of delivery delays is greatly appreciated.
132747,2024-01-22,BF1545,Other,Female,22,Memphis,No,10,0,10,1,10,4,Great design is one of the major positives of this product.
184430,2024-05-11,BF1549,Clothing,Male,33,New Jersey,No,130,0,130,1,130,3,Had slight delays but the product was in good shape.
168751,2023-12-02,BF1548,Clothing,Male,19,Memphis,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
140063,2024-06-29,BF1551,Ornaments,Male,22,Manchester,Yes,15,40,55,1,55,4,Lack of delivery delays is greatly appreciated.
186300,2024-07-01,BF1544,Other,Male,32,Cleveland,No,9,0,9,2,18,5,Premium quality as usual.
150905,2024-04-25,BF1548,Clothing,Male,31,Las Vegas,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
182819,2023-12-15,BF1550,Clothing,Female,20,Miami,No,97,0,97,2,194,4,Great design is one of the major positives of this product.
133014,2024-06-28,BF1545,Other,Male,23,Austin,No,10,0,10,3,30,1,Careless handling by the delivery team.
189082,2024-02-14,BF1547,Ornaments,Female,35,San Antonio,No,32,0,32,1,32,4,The delivery team handled the product with care.
189076,2024-03-20,BF1543,Clothing,Male,24,New Delhi,Yes,100,70,170,2,340,3,Average product
137150,2024-08-09,BF1551,Ornaments,Female,33,Las Vegas,No,15,0,15,3,45,5,Lack of delivery delays is greatly appreciated.
153986,2024-07-13,BF1550,Clothing,Male,18,Cleveland,No,97,0,97,1,97,5,The product was affordable here compared to other brands.
146381,2024-06-25,BF1548,Clothing,Male,27,Portland,No,65,0,65,1,65,2,Clear delays in delivery.
127704,2024-02-22,BF1548,Clothing,Male,27,San Antonio,No,65,0,65,1,65,4,Premium quality as usual.
135241,2024-08-22,BF1543,Clothing,Female,19,San Francisco,No,100,0,100,2,200,4,Lack of delivery delays is greatly appreciated.
197599,2024-08-12,BF1551,Ornaments,Male,19,Miami,No,15,0,15,3,45,4,Incredible detailing was clearly evident.
148062,2024-04-12,BF1544,Other,Male,21,Toronto,Yes,9,25,34,2,68,5,The delivery team handled the product with care.
170133,2023-11-15,BF1543,Clothing,Male,29,Sacramento,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.
139258,2024-01-25,BF1548,Clothing,Female,25,Austin,No,65,0,65,1,65,5,The Product exhibits good design.
135733,2024-01-13,BF1554,Ornaments,Male,33,Detroit,No,20,0,20,1,20,5,Great design is one of the major positives of this product.
153497,2024-03-08,BF1545,Other,Female,28,Montreal,Yes,10,25,35,1,35,4,Discount deals was greatly appreciated.
147281,2024-09-16,BF1550,Clothing,Male,25,Austin,No,97,0,97,5,485,5,The product was delivered quickly.
134416,2024-08-18,BF1548,Clothing,Male,27,New York,No,65,0,65,1,65,5,Premium quality as usual.
138031,2024-01-20,BF1543,Clothing,Male,32,San Francisco,No,100,0,100,1,100,1,Careless handling by the delivery team.
158437,2024-05-22,BF1545,Other,Male,32,Las Vegas,No,10,0,10,1,10,3,Nothing too special.
154230,2024-09-01,BF1544,Other,Male,18,Sacramento,No,9,0,9,1,9,4,The delivery team handled the product with care.
152426,2024-06-17,BF1548,Clothing,Female,18,San Francisco,No,65,0,65,2,130,5,Lack of delivery delays is greatly appreciated.
135985,2024-07-18,BF1551,Ornaments,Male,35,San Francisco,No,15,0,15,1,15,1,Never buying from here again.
144743,2024-11-03,BF1548,Clothing,Male,31,Sydney,Yes,65,100,165,3,495,4,The Product exhibits good design.
126685,2024-07-13,BF1545,Other,Female,30,San Antonio,No,10,0,10,1,10,3,Expected much better
156076,2024-03-23,BF1549,Clothing,Male,21,London,Yes,130,40,170,1,170,4,The product had excellent quality.
130550,2023-12-16,BF1550,Clothing,Female,25,San Antonio,No,97,0,97,1,97,4,The product had excellent quality.
121083,2024-01-13,BF1551,Ornaments,Male,32,Manchester,Yes,15,40,55,1,55,4,The product was affordable here compared to other brands.
121191,2024-05-06,BF1548,Clothing,Male,22,Manchester,Yes,65,40,105,1,105,3,Had slight delays but the product was in good shape.
146816,2024-05-22,BF1551,Ornaments,Male,29,Montreal,Yes,15,25,40,1,40,3,Average product
135880,2024-06-27,BF1551,Ornaments,Male,29,Glasgow,Yes,15,40,55,1,55,5,Great design is one of the major positives of this product.
187391,2024-03-24,BF1547,Ornaments,Male,20,Portland,No,32,0,32,1,32,5,Incredible detailing was clearly evident.
181834,2023-12-19,BF1550,Clothing,Female,31,San Francisco,No,97,0,97,1,97,5,Lack of delivery delays is greatly appreciated.
189295,2024-09-09,BF1550,Clothing,Male,33,New York,No,97,0,97,3,291,4,Incredible detailing was clearly evident.
157600,2024-03-07,BF1549,Clothing,Female,31,New York,No,130,0,130,3,390,2,The promotion quality does not match the product
169822,2023-11-11,BF1554,Ornaments,Male,25,Memphis,No,20,0,20,2,40,4,The Product exhibits good design.
185274,2024-09-11,BF1548,Clothing,Male,32,Portland,No,65,0,65,1,65,1,Waste of Money.
127319,2023-11-14,BF1550,Clothing,Male,28,Liverpool,Yes,97,40,137,1,137,1,Waste of Money.
159179,2023-12-08,BF1547,Ornaments,Male,35,Detroit,No,32,0,32,1,32,5,Discount deals was greatly appreciated.
166643,2024-06-15,BF1543,Clothing,Female,26,Sacramento,No,100,0,100,3,300,1,The promotion quality does not match the product
149019,2023-11-11,BF1544,Other,Male,19,New Delhi,Yes,9,70,79,1,79,4,The delivery team handled the product with care.
121585,2024-10-11,BF1554,Ornaments,Female,27,New Jersey,No,20,0,20,1,20,3,Nothing too special.
127078,2024-09-14,BF1550,Clothing,Male,33,San Antonio,No,97,0,97,4,388,4,Great design is one of the major positives of this product.
178524,2024-02-08,BF1550,Clothing,Male,28,Pittsburgh,No,97,0,97,1,97,5,Lack of delivery delays is greatly appreciated.
179343,2023-11-17,BF1554,Ornaments,Female,29,New York,No,20,0,20,1,20,2,The product had an underwhelming design.
179844,2024-03-20,BF1543,Clothing,Male,28,Dublin,Yes,100,40,140,5,700,4,Premium quality as usual.
148592,2024-04-10,BF1548,Clothing,Female,18,Austin,No,65,0,65,1,65,2,Clear delays in delivery.
190909,2024-01-02,BF1549,Clothing,Female,28,San Antonio,No,130,0,130,1,130,4,Lack of delivery delays is greatly appreciated.
156080,2023-12-28,BF1547,Ornaments,Male,22,Las Vegas,No,32,0,32,2,64,4,Premium quality as usual.
156581,2023-11-30,BF1548,Clothing,Male,33,San Antonio,No,65,0,65,1,65,4,Premium quality as usual.
148030,2024-04-01,BF1547,Ornaments,Male,35,San Antonio,No,32,0,32,2,64,4,Great design is one of the major positives of this product.
130991,2024-03-03,BF1544,Other,Female,24,London,Yes,9,40,49,1,49,5,The product was affordable here compared to other brands.
195600,2023-11-29,BF1545,Other,Female,30,Mumbai,Yes,10,70,80,3,240,3,Average product
139564,2024-05-19,BF1544,Other,Female,21,San Francisco,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
151739,2024-04-26,BF1548,Clothing,Male,21,Montreal,Yes,65,25,90,2,180,4,Premium quality as usual.
199443,2024-03-21,BF1550,Clothing,Male,30,New Jersey,No,97,0,97,2,194,4,The product was delivered quickly.
156049,2024-08-16,BF1550,Clothing,Male,19,New Jersey,No,97,0,97,3,291,5,The product had excellent quality.
163980,2024-02-14,BF1547,Ornaments,Male,26,Detroit,No,32,0,32,1,32,4,The product was delivered quickly.
182950,2024-05-21,BF1550,Clothing,Male,19,Miami,No,97,0,97,1,97,2,Waste of Money.
151773,2023-12-30,BF1544,Other,Male,18,San Antonio,No,9,0,9,1,9,3,Expected much better
189047,2024-01-26,BF1545,Other,Male,26,Sydney,Yes,10,100,110,3,330,5,The delivery team handled the product with care.
135129,2024-05-09,BF1548,Clothing,Male,27,Austin,No,65,0,65,3,195,1,The promotion quality does not match the product
192596,2024-05-22,BF1552,Ornaments,Male,33,Las Vegas,No,45,0,45,3,135,5,Premium quality as usual.
155514,2024-03-18,BF1551,Ornaments,Female,24,Portland,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
185999,2024-01-09,BF1545,Other,Male,25,San Francisco,No,10,0,10,1,10,1,Clear delays in delivery.
193591,2024-05-13,BF1544,Other,Male,24,Sacramento,No,9,0,9,2,18,5,Discount deals was greatly appreciated.
127282,2023-12-12,BF1544,Other,Female,28,Mumbai,Yes,9,70,79,5,395,3,Not as expected.
178726,2024-10-01,BF1553,Ornaments,Female,24,Austin,No,50,0,50,4,200,3,It was ok.
172405,2024-04-25,BF1546,Clothing,Male,18,New Delhi,Yes,118,70,188,1,188,4,Discount deals was greatly appreciated.
160280,2024-06-28,BF1548,Clothing,Male,35,San Antonio,No,65,0,65,1,65,3,Nothing too special.
178117,2024-03-20,BF1545,Other,Male,23,Memphis,No,10,0,10,1,10,1,The product is not as advertised.
128650,2024-01-03,BF1554,Ornaments,Male,18,Austin,No,20,0,20,1,20,4,The product had excellent quality.
188752,2024-02-08,BF1544,Other,Male,26,Pittsburgh,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
169884,2024-02-03,BF1547,Ornaments,Male,22,San Antonio,No,32,0,32,4,128,1,The product is not as advertised.
153435,2024-03-08,BF1544,Other,Female,28,San Francisco,No,9,0,9,1,9,2,There is clear evidence of subpar detailing.
137480,2024-03-13,BF1549,Clothing,Male,26,Memphis,No,130,0,130,1,130,5,The product was delivered quickly.
137479,2024-07-26,BF1551,Ornaments,Male,34,Detroit,No,15,0,15,1,15,5,Great design is one of the major positives of this product.
189921,2024-07-02,BF1548,Clothing,Female,27,Las Vegas,No,65,0,65,1,65,1,Never buying from here again.
137045,2024-08-30,BF1547,Ornaments,Male,35,Sacramento,No,32,0,32,1,32,5,Great design is one of the major positives of this product.
153888,2024-07-06,BF1546,Clothing,Male,29,Memphis,No,118,0,118,2,236,1,Low quality products are a usual here these days.
176151,2024-03-24,BF1547,Ornaments,Male,21,Manchester,Yes,32,40,72,1,72,1,Clear delays in delivery.
185452,2024-05-17,BF1545,Other,Male,29,Dublin,Yes,10,40,50,3,150,5,Incredible detailing was clearly evident.
154152,2024-10-28,BF1555,Other,Female,34,Detroit,No,23,0,23,4,92,5,Lack of delivery delays is greatly appreciated.
144595,2024-01-13,BF1551,Ornaments,Male,19,Sacramento,No,15,0,15,3,45,5,The product was delivered quickly.
190217,2024-08-16,BF1545,Other,Male,35,Cleveland,No,10,0,10,1,10,5,Exquisite craftsmanship here is absolutely appreciated.
189833,2023-11-08,BF1548,Clothing,Female,24,Cleveland,No,65,0,65,3,195,2,The product had poor quality.
147916,2024-07-19,BF1553,Ornaments,Female,30,San Francisco,No,50,0,50,1,50,3,Not as expected.
124187,2024-05-10,BF1554,Ornaments,Male,18,Memphis,No,20,0,20,1,20,5,The product had excellent quality.
164768,2024-07-22,BF1551,Ornaments,Female,25,Portland,No,15,0,15,1,15,5,The product was delivered quickly.
139417,2024-10-18,BF1544,Other,Male,35,Austin,No,9,0,9,1,9,1,There is clear evidence of subpar detailing.
120977,2024-03-24,BF1552,Ornaments,Male,23,Sacramento,No,45,0,45,1,45,4,Incredible detailing was clearly evident.
123934,2023-12-28,BF1544,Other,Male,21,Las Vegas,No,9,0,9,1,9,3,Not as expected.
136370,2024-10-29,BF1552,Ornaments,Female,28,New York,No,45,0,45,1,45,1,The product had poor quality.
174768,2024-06-08,BF1548,Clothing,Male,26,Detroit,No,65,0,65,1,65,5,The product was affordable here compared to other brands.
188792,2024-03-03,BF1549,Clothing,Male,27,San Antonio,No,130,0,130,1,130,3,Had slight delays but the product was in good shape.
181336,2024-02-10,BF1543,Clothing,Female,19,Austin,No,100,0,100,1,100,4,The delivery team handled the product with care.
136626,2024-10-02,BF1554,Ornaments,Male,32,Pittsburgh,No,20,0,20,1,20,1,The product is not as advertised.
156323,2024-09-29,BF1548,Clothing,Male,34,San Francisco,No,65,0,65,4,260,2,The product had an underwhelming design.
124903,2024-06-28,BF1548,Clothing,Female,21,Detroit,No,65,0,65,3,195,1,Never buying from here again.
167059,2024-07-27,BF1548,Clothing,Female,26,Paris,Yes,65,50,115,2,230,1,Clear delays in delivery.
158646,2024-03-27,BF1551,Ornaments,Male,30,Cardiff,Yes,15,40,55,1,55,2,Never buying from here again.
123525,2024-01-17,BF1554,Ornaments,Male,25,Portland,No,20,0,20,1,20,5,Premium quality as usual.
150999,2024-09-22,BF1552,Ornaments,Female,35,New Jersey,No,45,0,45,1,45,2,Clear delays in delivery.
183406,2024-04-27,BF1548,Clothing,Female,29,Liverpool,Yes,65,40,105,2,210,5,Discount deals was greatly appreciated.
147679,2024-09-18,BF1544,Other,Male,32,Liverpool,Yes,9,40,49,1,49,4,Exquisite craftsmanship here is absolutely appreciated.
130011,2024-04-19,BF1551,Ornaments,Male,26,London,Yes,15,40,55,1,55,2,Waste of Money.
194497,2024-04-12,BF1543,Clothing,Male,35,San Antonio,No,100,0,100,1,100,4,Great design is one of the major positives of this product.
190603,2024-10-10,BF1555,Other,Male,34,New Jersey,No,23,0,23,1,23,5,Great design is one of the major positives of this product.
131262,2024-10-14,BF1546,Clothing,Male,25,Liverpool,Yes,118,40,158,1,158,5,Great design is one of the major positives of this product.
136365,2024-03-26,BF1550,Clothing,Male,35,Toronto,Yes,97,25,122,1,122,1,Careless handling by the delivery team.
148676,2024-03-27,BF1545,Other,Male,29,Montreal,Yes,10,25,35,2,70,3,The handling was questionable but incurred only minute damages.
124595,2024-05-24,BF1548,Clothing,Male,19,Montreal,Yes,65,25,90,4,360,5,Incredible detailing was clearly evident.
121225,2024-02-21,BF1549,Clothing,Male,29,Sacramento,No,130,0,130,2,260,4,Lack of delivery delays is greatly appreciated.
145450,2024-03-23,BF1550,Clothing,Male,21,Montreal,Yes,97,25,122,1,122,1,Never buying from here again.
190179,2024-03-17,BF1548,Clothing,Male,27,Detroit,No,65,0,65,2,130,4,The product was affordable here compared to other brands.
129154,2024-01-11,BF1551,Ornaments,Male,23,Liverpool,Yes,15,40,55,1,55,1,The product is not as advertised.
177906,2024-03-06,BF1545,Other,Male,30,Las Vegas,No,10,0,10,1,10,4,The product was affordable here compared to other brands.
160895,2023-12-13,BF1543,Clothing,Male,20,Montreal,Yes,100,25,125,1,125,5,The product had excellent quality.
124503,2023-11-23,BF1551,Ornaments,Male,21,New Jersey,No,15,0,15,1,15,4,Exquisite craftsmanship here is absolutely appreciated.
185224,2024-09-05,BF1554,Ornaments,Male,19,New York,No,20,0,20,1,20,5,The delivery team handled the product with care.
148157,2024-08-23,BF1546,Clothing,Female,26,San Francisco,No,118,0,118,1,118,1,The product is not as advertised.
141156,2023-12-31,BF1548,Clothing,Male,33,Montreal,Yes,65,25,90,1,90,3,Not as expected.
137828,2024-01-27,BF1544,Other,Female,33,Glasgow,Yes,9,40,49,2,98,2,Waste of Money.
198060,2024-10-04,BF1551,Ornaments,Male,28,Detroit,No,15,0,15,4,60,3,Expected much better
168414,2024-03-18,BF1551,Ornaments,Female,34,Portland,No,15,0,15,3,45,3,Average product
196923,2023-11-21,BF1551,Ornaments,Male,32,Dublin,Yes,15,40,55,1,55,5,Lack of delivery delays is greatly appreciated.
138784,2024-10-15,BF1550,Clothing,Male,30,Dublin,Yes,97,40,137,1,137,5,The product had excellent quality.
125061,2024-02-09,BF1544,Other,Male,23,Austin,No,9,0,9,1,9,4,Incredible detailing was clearly evident.
172082,2024-09-23,BF1545,Other,Male,27,Dublin,Yes,10,40,50,1,50,5,Discount deals was greatly appreciated.
122670,2024-01-24,BF1548,Clothing,Male,30,Montreal,Yes,65,25,90,3,270,5,The product was delivered quickly.
136398,2024-06-07,BF1545,Other,Male,27,Pittsburgh,No,10,0,10,1,10,1,Never buying from here again.
184830,2024-10-03,BF1546,Clothing,Female,32,San Antonio,No,118,0,118,1,118,4,Premium quality as usual.
122143,2024-10-28,BF1543,Clothing,Male,29,Austin,No,100,0,100,1,100,5,The product was delivered quickly.
148717,2024-05-14,BF1550,Clothing,Male,22,Detroit,No,97,0,97,4,388,4,The delivery team handled the product with care.
122510,2024-10-10,BF1550,Clothing,Male,20,Memphis,No,97,0,97,1,97,4,The product was delivered quickly.
140251,2024-07-07,BF1543,Clothing,Male,34,Miami,No,100,0,100,3,300,2,Low quality products are a usual here these days.
161244,2024-01-23,BF1550,Clothing,Female,25,Pittsburgh,No,97,0,97,3,291,5,The product had excellent quality.
120535,2023-11-20,BF1548,Clothing,Male,20,San Francisco,No,65,0,65,1,65,5,Incredible detailing was clearly evident.
184411,2024-07-16,BF1551,Ornaments,Female,25,New York,No,15,0,15,1,15,1,Clear delays in delivery.
173681,2024-02-13,BF1548,Clothing,Male,32,San Antonio,No,65,0,65,2,130,5,The Product exhibits good design.
175784,2024-09-23,BF1551,Ornaments,Male,33,Toronto,Yes,15,25,40,3,120,4,Great design is one of the major positives of this product.
145120,2024-11-02,BF1551,Ornaments,Female,21,Detroit,No,15,0,15,2,30,4,Lack of delivery delays is greatly appreciated.
153167,2024-04-28,BF1544,Other,Male,24,Pittsburgh,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
173588,2024-04-17,BF1543,Clothing,Male,24,Memphis,No,100,0,100,1,100,4,Exquisite craftsmanship here is absolutely appreciated.
182765,2024-03-13,BF1550,Clothing,Male,21,Memphis,No,97,0,97,4,388,5,Great design is one of the major positives of this product.
185355,2024-01-07,BF1550,Clothing,Male,23,Sacramento,No,97,0,97,1,97,4,Incredible detailing was clearly evident.
194291,2024-03-15,BF1552,Ornaments,Male,22,Manchester,Yes,45,40,85,1,85,5,Lack of delivery delays is greatly appreciated.
158367,2024-05-18,BF1548,Clothing,Female,23,Liverpool,Yes,65,40,105,3,315,5,Great design is one of the major positives of this product.
141520,2024-02-29,BF1550,Clothing,Male,35,Mumbai,Yes,97,70,167,1,167,5,Discount deals was greatly appreciated.
180952,2024-05-03,BF1550,Clothing,Male,25,Miami,No,97,0,97,1,97,4,Incredible detailing was clearly evident.
169595,2024-10-21,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,5,Discount deals was greatly appreciated.
157755,2024-05-22,BF1548,Clothing,Male,29,New Jersey,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
